Fiber_Oz,Specimen_ID,Crosshead (mm),Load (N),Flex Stress (MPa),F Strain (mm/mm)
10-Oz,3,3.16536100581288,100.087829589844,94.97729148938328,0.04093866900851324
10-Oz,3,3.16827930510044,97.9318923950195,92.93143760060607,0.04097641234596569
10-Oz,3,3.171197604388,96.6581497192383,91.72273290697954,0.04101415568341813
10-Oz,3,3.17375874146819,95.2392196655273,90.37625418057873,0.04104727972298859
10-Oz,3,3.17673664540052,94.8221282958984,89.98045971932116,0.04108579394718006
10-Oz,3,3.17953596822917,94.647331237793,89.81458789247473,0.04112199852243059
10-Oz,3,3.1821564771235,94.4885711669922,89.66393419578539,0.041155890437463934
10-Oz,3,3.18519398570061,94.4421920776367,89.61992324753342,0.04119517554839455
10-Oz,3,3.18805268034339,94.3415832519531,89.52445156228941,0.04123214799910785
10-Oz,3,3.19085200317204,94.1278686523438,89.3216493444193,0.04126835257435838
10-Oz,3,3.19394911639392,93.3191375732422,88.55421250668263,0.041308408572028034
10-Oz,3,3.1966888345778,92.568229675293,87.84164636754798,0.04134384226053955
10-Oz,3,3.1993689481169,92.0784606933594,87.37688525173411,0.0413785050623119
10-Oz,3,3.20234685204923,91.6580963134766,86.97798490187644,0.041417019286503376
10-Oz,3,3.20502696558833,91.2304992675781,86.57222118979746,0.04145168208827574
10-Oz,3,3.20782628841698,89.3695449829102,84.80628822604326,0.04148788666352627
10-Oz,3,3.21086379699409,83.3252487182617,79.07061696083319,0.041527171774456896
10-Oz,3,3.21354391053319,82.9442825317383,78.70910311151395,0.041561834576229265
10-Oz,3,3.21634323336184,82.8725204467773,78.64100523698558,0.04159803915147979
10-Oz,3,3.21932113729417,82.8500900268555,78.61972012629957,0.041636553375671265
10-Oz,3,3.2219416461885,82.7550506591797,78.52953351955927,0.0416704452907046
10-Oz,3,3.22480034083128,82.6882553100586,78.46614877668284,0.041707417741417896
10-Oz,3,3.22777847759426,82.5587997436523,78.34330328072315,0.041745934976885765
10-Oz,3,3.23045859113336,82.4281997680664,78.21937180972853,0.04178059777865813
10-Oz,3,3.23337689042091,82.3837280273438,78.17717081986834,0.041818341116110436
10-Oz,3,3.23629518970847,82.3327331542969,78.12877977230853,0.041856084453562876
10-Oz,3,3.23903490789235,82.2585296630859,78.0583651510388,0.041891518142074397
10-Oz,3,3.24207241646945,82.2400817871094,78.0408592334746,0.041930803253004884
10-Oz,3,3.24487173929811,82.1805267333984,77.98434509265293,0.041967007828255555
10-Oz,3,3.24749224819243,82.134651184082,77.94081197341642,0.042000899743288765
10-Oz,3,3.25052975676954,82.1549682617188,77.9600916502046,0.04204018485421939
10-Oz,3,3.25332907959819,82.0965576171875,77.90466348441794,0.042076389429469924
10-Oz,3,3.25594958849251,82.0780944824219,77.88714308718657,0.042110281344503134
10-Oz,3,3.25898709706962,82.1019287109375,77.90976032724889,0.04214956645543375
10-Oz,3,3.26178641989827,82.0781478881836,77.88719376602151,0.042185771030684285
10-Oz,3,3.26452613808215,82.0615997314453,77.87149056701533,0.04222120471919581
10-Oz,3,3.26756341382861,82.0831909179688,77.89197929600915,0.04226048681885002
10-Oz,3,3.27018415555358,82.0548324584961,77.86506883464169,0.04229438174515964
10-Oz,3,3.27298324555159,82.0831985473633,77.89198653584268,0.042330583309133904
10-Oz,3,3.27602075412869,82.1022186279297,77.91003544092445,0.042369868420064384
10-Oz,3,3.27864149585366,82.0850448608398,77.89373857556576,0.042403763346374
10-Oz,3,3.28144058585167,82.1025238037109,77.91032503426706,0.04243996491034827
10-Oz,3,3.28447809442878,82.1267776489258,77.93334046517563,0.04247925002127889
10-Oz,3,3.28715820796788,82.1129455566406,77.92021464691916,0.042513912823051246
10-Oz,3,3.29007674008608,82.1617431640625,77.96652062241176,0.042551659171779964
10-Oz,3,3.29299503937364,82.1760711669922,77.98011702985004,0.04258940250923241
10-Oz,3,3.29567515291274,82.1934967041016,77.99665280971638,0.04262406531100477
10-Oz,3,3.29859345220029,82.2458190917969,78.04630358831676,0.04266180864845708
10-Oz,3,3.30145237967372,82.2616729736328,78.0613479624683,0.04269878411044678
10-Oz,3,3.30413249321282,82.26806640625,78.0674149429972,0.04273344691221914
10-Oz,3,3.3072296064347,82.3275451660156,78.12385668548312,0.042773502909888794
10-Oz,3,3.31002869643271,82.3234939575195,78.12001233385921,0.04280970447386305
10-Oz,3,3.31270904280245,82.3272933959961,78.12361777097544,0.04284437028691169
10-Oz,3,3.31568694673479,82.3878021240234,78.18103689099286,0.04288288451110329
10-Oz,3,3.31842666491866,82.3750457763672,78.1689318892694,0.04291831819961467
10-Oz,3,3.32110677845776,82.3880462646484,78.18126856566698,0.042952981001387024
10-Oz,3,3.32408468239009,82.4461669921875,78.23642161777809,0.04299149522557849
10-Oz,3,3.32682440057397,82.4460525512695,78.23631302027457,0.04302692891409001
10-Oz,3,3.32962349057198,82.4912872314453,78.2792379934915,0.04306313047806428
10-Oz,3,3.33266099914908,82.5335998535156,78.31939011045237,0.04310241558899477
10-Oz,3,3.33528174087405,82.5124435424805,78.29931405197199,0.04313631051530437
10-Oz,3,3.33814043551683,82.5567016601563,78.34131232649241,0.04317328296601766
10-Oz,3,3.34123754873872,82.5925445556641,78.37532506458871,0.043213338963687446
10-Oz,3,3.34385805763304,82.5707244873047,78.35461914058796,0.04324723087872065
10-Oz,3,3.3467763569206,80.3271713256836,76.22562300313112,0.04328497421617309
10-Oz,3,3.34975449368358,80.8062896728516,76.68027731128593,0.04332349145164097
10-Oz,3,3.3523750025779,80.8794326782227,76.74968559568983,0.04335738336667417
10-Oz,3,3.35529330186546,80.9682083129883,76.83392829907184,0.04339512670412661
10-Oz,3,3.35821160115302,81.0482177734375,76.90985243368574,0.043432870041579065
10-Oz,3,3.36083234287798,81.0976104736328,76.95672311619649,0.04346676496788854
10-Oz,3,3.36381024681032,81.2004547119141,77.05431607267558,0.04350527919208014
10-Oz,3,3.36660956963897,81.2565002441406,77.10749989005643,0.04354148376733068
10-Oz,3,3.36928968317807,81.3070907592773,77.15550722643717,0.04357614656910303
10-Oz,3,3.3722675871104,81.3974685668945,77.24127029486823,0.043614660793294506
10-Oz,3,3.37506690993905,81.4236679077148,77.26613188333624,0.04365086536854504
10-Oz,3,3.37774702347815,81.473258972168,77.31319080151982,0.0436855281703174
10-Oz,3,3.38072492741048,81.5662994384766,77.40148057186566,0.04372404239450887
10-Oz,3,3.38352401740849,81.5983428955078,77.4318878728457,0.04376024395848314
10-Oz,3,3.38632334023714,81.6619720458984,77.49226808479192,0.04379644853373368
10-Oz,3,3.38942045345902,81.7585372924805,77.58390265824562,0.04383650453140332
10-Oz,3,3.3921601716429,81.7785491943359,77.602892741691,0.04387193821991484
10-Oz,3,3.39489988982677,81.8403854370117,77.66157159274906,0.043907371908426224
10-Oz,3,3.39793739840388,81.9108963012695,77.72848213457243,0.04394665701935685
10-Oz,3,3.40055790729821,81.9197845458984,77.73691654067761,0.04398054893439018
10-Oz,3,3.40335723012686,81.9655456542969,77.78034106241071,0.044016753509640724
10-Oz,3,3.40639473870397,82.0322189331055,77.84360996795004,0.04405603862057135
10-Oz,3,3.40901524759829,82.0613327026367,77.8712371728405,0.044089930535604546
10-Oz,3,3.41187394224107,82.1194610595703,77.92639746478514,0.04412690298631784
10-Oz,3,3.41485184617341,82.1632080078125,77.96791067045658,0.04416541721050944
10-Oz,3,3.4174129832536,82.1760635375977,77.98010979001648,0.044198541250079895
10-Oz,3,3.42033128254116,82.2602767944336,78.06002307292562,0.044236284587532336
10-Oz,3,3.42324981465936,82.3091354370117,78.10638696708669,0.04427403093626106
10-Oz,3,3.42587032355368,82.3508377075195,78.14595989736223,0.044307922851294264
10-Oz,3,3.42884822748601,82.4447402954102,78.23506776890116,0.044346437075485724
10-Oz,3,3.43176652677357,82.4744873046875,78.26329587997766,0.04438418041293817
10-Oz,3,3.43450624495745,82.5213165283203,78.30773397841001,0.044419614101449685
10-Oz,3,3.43754375353456,82.6044311523438,78.38660472528564,0.04445889921238031
10-Oz,3,3.44034307636321,82.6167526245117,78.39829705649578,0.04449510378763085
10-Oz,3,3.44302318990231,82.6314392089844,78.4122337361117,0.04452976658940322
10-Oz,3,3.44606069847941,82.6790924072266,78.45745373656928,0.0445690517003337
10-Oz,3,3.44880041666329,82.6882019042969,78.4660980978479,0.04460448538884522
10-Oz,3,3.45148053020239,82.7157974243164,78.4922845758586,0.044639148190617574
10-Oz,3,3.4545180387795,82.7814178466797,78.55455438436576,0.04467843330154819
10-Oz,3,3.4571981523186,82.7668762207031,78.54075526158759,0.04471309610332056
10-Oz,3,3.45999747514725,82.7870483398438,78.55989738153801,0.044749300678571094
10-Oz,3,3.46297537907958,82.8285827636719,78.59931103547507,0.04478781490276256
10-Oz,3,3.46565549261868,82.8063430786133,78.57820692062815,0.04482247770453493
10-Oz,3,3.46845458261669,82.8530426025391,78.62252194188989,0.044858679268509186
10-Oz,3,3.4714920911938,82.896858215332,78.66410030606335,0.04489796437943981
10-Oz,3,3.47411283291876,82.8815841674805,78.64960615926289,0.0449318593057493
10-Oz,3,3.47697152756155,82.9303741455078,78.69590489492184,0.04496883175646272
10-Oz,3,3.47994943149388,82.9434432983398,78.70830672982156,0.04500734598065419
10-Oz,3,3.48262954503298,82.9049072265625,78.67173833047623,0.04504200878242654
10-Oz,3,3.48566705361009,82.9754486083984,78.73867783163384,0.04508129389335717
10-Oz,3,3.48852598108351,82.9710311889648,78.73448596799872,0.04511826935534673
10-Oz,3,3.49114648997784,82.9584426879883,78.72254024261375,0.04515216127038007
10-Oz,3,3.49412439391017,83.0223770141602,78.78321004790266,0.045190675494571536
10-Oz,3,3.4969833213836,83.0281982421875,78.788734040914,0.045227650956561234
10-Oz,3,3.49960383027792,83.0381469726563,78.79817478388503,0.04526154287159444
10-Oz,3,3.50264133885503,83.1016235351563,78.85841019915992,0.045300827982525056
10-Oz,3,3.50544066168368,83.0851974487305,78.8428228374908,0.045337032557775596
10-Oz,3,3.50818037986755,83.1048278808594,78.8614509292579,0.045372466246286984
10-Oz,3,3.51121765561402,83.1598815917969,78.91369356827515,0.045411748345941326
10-Oz,3,3.51389800198376,83.1329803466797,78.88816591511899,0.045446414158989965
10-Oz,3,3.51663748733699,83.1777038574219,78.93060581948696,0.045481844836225076
10-Oz,3,3.5196749959141,83.2125473022461,78.96367013938601,0.04552112994715569
10-Oz,3,3.5223551094532,83.1650314331055,78.91858045593267,0.045555792748928056
10-Oz,3,3.52515443228185,83.1755599975586,78.92857142625468,0.045591997324178596
10-Oz,3,3.52813233621418,83.2050857543945,78.95658958215776,0.045630511548370056
10-Oz,3,3.53087205439806,83.1847229003906,78.93726646636826,0.045665945236881576
10-Oz,3,3.53379058651626,83.2125854492188,78.9637063385539,0.045703691585610294
10-Oz,3,3.53670888580382,83.2083587646484,78.95969547075786,0.045741434923062735
10-Oz,3,3.53926979005337,83.1574478149414,78.91138406136736,0.04577455595135692
10-Oz,3,3.54218832217157,82.9121475219727,78.67860893253106,0.04581230230008564
10-Oz,3,3.54510662145913,81.7281951904297,77.55510984015088,0.045850045637538084
10-Oz,3,3.547846339643,81.8185577392578,77.64085842891475,0.045885479326049465
10-Oz,3,3.55076463893056,81.8905563354492,77.70918073828364,0.04592322266350191
10-Oz,3,3.55368293821812,81.8835983276367,77.70257801007081,0.04596096600095435
10-Oz,3,3.55636328458786,81.8703842163086,77.69003861833332,0.04599563181400299
10-Oz,3,3.55940056033432,81.8975219726563,77.7157907063301,0.0460349139136572
10-Oz,3,3.5621402785182,81.8389587402344,77.66021774387214,0.04607034760216872
10-Oz,3,3.56476102024317,81.8219223022461,77.64405119551768,0.046104242528478334
10-Oz,3,3.56779852882028,81.8493728637695,77.67010011669062,0.04614352763940895
10-Oz,3,3.57053801417351,81.8223342895508,77.6444421465303,0.046178958316644064
10-Oz,3,3.57321836054325,81.7796401977539,77.60392803789107,0.046213624129692696
10-Oz,3,3.57631524093449,81.7361221313477,77.56263202722668,0.04625367711608607
10-Oz,3,3.57899535447359,81.4116287231445,77.25470742596801,0.046288339917858426
10-Oz,3,3.58179467730224,81.3261337280273,77.17357785101964,0.04632454449310897
10-Oz,3,3.58489179052413,81.2868423461914,77.1362927081512,0.04636460049077875
10-Oz,3,3.58751229941845,81.1198196411133,76.97779827170918,0.04639849240581195
10-Oz,3,3.59037122689188,80.9859085083008,76.85072471294657,0.04643546786780165
10-Oz,3,3.59334913082421,80.8833160400391,76.75337067097527,0.04647398209199312
10-Oz,3,3.59602924436331,80.781608581543,76.65685644969767,0.04650864489376548
10-Oz,3,3.59894754365087,80.7766952514648,76.65219399688065,0.04654638823121793
10-Oz,3,3.6019254475832,80.726432800293,76.60449797334334,0.04658490245540938
10-Oz,3,3.60454618930817,80.6737060546875,76.5544634835639,0.046618797381719
10-Oz,3,3.60746448859572,80.6750793457031,76.55576665360587,0.04665654071917131
10-Oz,3,3.61032318323851,80.6388549804688,76.5213919238313,0.04669351316988473
10-Oz,3,3.61294392496347,80.5855407714844,76.47079996686722,0.0467274080961942
10-Oz,3,3.61592182889581,80.597297668457,76.48195655039343,0.0467659223203858
10-Oz,3,3.61872115172446,80.553108215332,76.44002343437515,0.04680212689563635
10-Oz,3,3.62140126526356,80.5295562744141,76.41767406815482,0.04683678969740871
10-Oz,3,3.62437916919589,80.542236328125,76.42970667154263,0.04687530392160018
10-Oz,3,3.6271782591939,80.4678421020508,76.35911105443382,0.046911505485574434
10-Oz,3,3.62991797737777,80.4515075683594,76.34361057076755,0.04694693917408582
10-Oz,3,3.63307469524443,80.4600219726563,76.35169022502801,0.04698776605849463
10-Oz,3,3.63581441342831,80.3988952636719,76.29368467849163,0.047023199747006146
10-Oz,3,3.63855413161218,80.3821258544922,76.27777152431203,0.04705863343551753
10-Oz,3,3.64159164018929,80.3894119262695,76.28468556536816,0.04709791854644815
10-Oz,3,3.64427175372839,80.331901550293,76.2301116999425,0.047132581348220515
10-Oz,3,3.6470708437264,80.3069458007813,76.20643020434586,0.04716878291219478
10-Oz,3,3.65004874765873,80.3149490356445,76.21402478975725,0.047207297136386245
10-Oz,3,3.65272909402847,80.2431945800781,76.14593415506249,0.047241962949434876
10-Oz,3,3.65558778867126,80.2361679077148,76.13926626834755,0.0472789354001483
10-Oz,3,3.65856569260359,80.2222137451172,76.12602461275414,0.047317449624339765
10-Oz,3,3.66112682968378,80.1568222045898,76.06397199925395,0.04735057366391021
10-Oz,3,3.66398552432656,80.1819152832031,76.0877838118548,0.047387546114623515
10-Oz,3,3.6669634282589,80.1583023071289,76.06537652696592,0.04742606033881511
10-Oz,3,3.66958416998386,80.1299285888672,76.03845158593141,0.04745995526512459
10-Oz,3,3.67250246927142,80.1485748291016,76.05614573916843,0.047497698602577035
10-Oz,3,3.67542076855898,80.1276245117188,76.0362651561943,0.047535441940029476
10-Oz,3,3.67816048674285,80.1060333251953,76.01577642720049,0.04757087562854086
10-Oz,3,3.68119799531996,80.1324310302734,76.04082625134123,0.04761016073947148
10-Oz,3,3.68405692279339,80.0844268798828,75.99527321853961,0.04764713620146118
10-Oz,3,3.68673703633249,80.0456085205078,75.95843694535228,0.047681799003233535
10-Oz,3,3.68971494026482,80.0139846801758,75.92842783521837,0.047720313227425
10-Oz,3,3.6924546584487,79.9642333984375,75.88121688052995,0.04775574691593652
10-Oz,3,3.6951347719878,79.9582443237305,75.87553361118012,0.047790409717708884
10-Oz,3,3.6981722805649,79.9933166503906,75.90881512608615,0.04782969482863937
10-Oz,3,3.70091199874878,79.9448699951172,75.8628421829377,0.04786512851715089
10-Oz,3,3.70365171693265,79.9351272583008,75.85359691547303,0.047900562205662266
10-Oz,3,3.70668899267912,79.9141311645508,75.83367289349749,0.04793984430531662
10-Oz,3,3.70936933904886,79.8411712646484,75.76443836509914,0.04797451011836525
10-Oz,3,3.71210882440209,79.8265228271484,75.7505378846511,0.04800994079560036
10-Oz,3,3.7151463329792,79.8266677856445,75.75067544148887,0.04804922590653098
10-Oz,3,3.7178264465183,79.76904296875,75.69599297855966,0.04808388870830335
10-Oz,3,3.72068537399173,79.7454299926758,75.67358569367076,0.04812086417029304
10-Oz,3,3.72366327792406,79.7180252075195,75.64758021149916,0.0481593783944845
10-Oz,3,3.72634339146316,79.6418151855469,75.57526151400151,0.048194041196256865
10-Oz,3,3.72926169075072,79.6299362182617,75.56398909313812,0.04823178453370931
10-Oz,3,3.73223982751369,79.5669631958008,75.50423150687867,0.04827030176917706
10-Oz,3,3.73480073176324,79.4696197509766,75.41185847040126,0.04830342279747124
10-Oz,3,3.73777863569558,79.444580078125,75.38809733663533,0.04834193702166284
10-Oz,3,3.740637563169,79.3706130981445,75.31790715020621,0.0483789124836524
10-Oz,3,3.74325807206333,79.2806777954102,75.2325639921221,0.048412804398685734
10-Oz,3,3.74629558064044,79.2712936401367,75.223658996835,0.04845208950961636
10-Oz,3,3.74915427528322,79.1828460693359,75.1397276062963,0.04848906196032964
10-Oz,3,3.75183462165296,79.1289749145508,75.08860714148194,0.048523727773378274
10-Oz,3,3.75487189739943,79.1087265014648,75.06939262319588,0.048563009873032636
10-Oz,3,3.7576116155833,77.0962982177734,73.15972000380847,0.04859844356154401
10-Oz,3,3.7602917291224,77.5099868774414,73.55228549929532,0.04863310636331637
10-Oz,3,3.76332923769951,77.512939453125,73.55508731488564,0.04867239147424699
10-Oz,3,3.76600935123861,77.4114456176758,73.45877580894793,0.04870705427601936
10-Oz,3,3.76874906942248,77.3645858764648,73.41430875118124,0.04874248796453074
10-Oz,3,3.77178657799959,77.3505477905273,73.40098745741852,0.04878177307546137
10-Oz,3,3.77452629618347,77.2498779296875,73.30545785350604,0.04881720676397288
10-Oz,3,3.77738522365689,77.228385925293,73.2850632423487,0.048854182225962446
10-Oz,3,3.780422732234,77.1668930053711,73.22671018380112,0.048893467336893065
10-Oz,3,3.78298363648355,77.071403503418,73.13609642688041,0.04892658836518725
10-Oz,3,3.78584256395698,77.0635147094727,73.12861043897247,0.04896356382717695
10-Oz,3,3.78882046788931,76.9863052368164,73.0553433232775,0.049002078051368414
10-Oz,3,3.79150058142841,76.9110488891602,72.98392960497567,0.04903674085314077
10-Oz,3,3.79441888071597,76.9083023071289,72.98132326489161,0.049074484190593216
10-Oz,3,3.7973967846483,76.8606185913086,72.93607430509978,0.049112998414784684
10-Oz,3,3.8000768981874,76.7637710571289,72.84417185780418,0.04914766121655704
10-Oz,3,3.8029954303056,76.7119064331055,72.79495546921783,0.04918540756528576
10-Oz,3,3.80579452030361,76.6080093383789,72.69636341570657,0.049221609129260026
10-Oz,3,3.80841526202857,76.5401763916016,72.63199405546513,0.049255504055569506
10-Oz,3,3.81139316596091,76.5274658203125,72.61993249274299,0.049294018279761105
10-Oz,3,3.81419225595891,76.4312362670898,72.52861647196625,0.049330219843735236
10-Oz,3,3.81693197414279,76.3429946899414,72.44488055693391,0.04936565353224675
10-Oz,3,3.8199694827199,76.1895217895508,72.29924406490632,0.049404938643177375
10-Oz,3,3.82270920090377,75.9527435302734,72.07455583016393,0.04944037233168876
10-Oz,3,3.82544891908765,75.7221832275391,71.85576805977854,0.049475806020200276
10-Oz,3,3.82854603230953,75.2795562744141,71.43574187557326,0.049515862017869915
10-Oz,3,3.83122614584863,75.0776748657227,71.24416863956499,0.04955052481964228
10-Oz,3,3.83396586403251,74.9457931518555,71.11902087653111,0.049585958508153796
10-Oz,3,3.83706297725439,74.7441024780273,70.92762863636194,0.049626014505823435
10-Oz,3,3.83974309079349,74.46044921875,70.65845886418589,0.0496606773075958
10-Oz,3,3.84260178543627,74.2889633178711,70.49572912510732,0.04969764975830909
10-Oz,3,3.84557968936861,74.127555847168,70.34256320617038,0.0497361639825007
10-Oz,3,3.84820043109357,73.9583511352539,70.18199817732823,0.04977005890881017
10-Oz,3,3.85105912573636,73.8440780639648,70.07355995016626,0.04980703135952359
10-Oz,3,3.85397742502391,73.6692199707031,69.90763020465123,0.0498447746969759
10-Oz,3,3.85659816674888,73.4950866699219,69.74238824332507,0.049878669623285514
10-Oz,3,3.85957607068121,73.3950500488281,69.64745954559852,0.049917183847476974
10-Oz,3,3.862434765324,73.259521484375,69.51885114211981,0.0499541562981904
10-Oz,3,3.8651148788631,73.060676574707,69.33015935987106,0.04998881909996276
10-Oz,3,3.8680334109813,72.9743804931641,69.24826960239825,0.05002656544869148
10-Oz,3,3.87089210562408,72.8528366088867,69.13293181384721,0.05006353789940477
10-Oz,3,3.87357221916318,72.76123046875,69.04600313221194,0.050098200701177126
10-Oz,3,3.87666933238506,72.701057434082,68.9889025648714,0.05013825669884678
10-Oz,3,3.87946865521371,72.5383071899414,68.83446243522673,0.05017446127409732
10-Oz,3,3.88220837339759,72.3989334106445,68.70220515563034,0.05020989496260883
10-Oz,3,3.8852458819747,71.8511581420898,68.18239958520888,0.05024918007353946
10-Oz,3,3.88798536732793,71.4061660766602,67.760129052598,0.05028461075077456
10-Oz,3,3.89066571369767,71.0165634155273,67.39041971168116,0.0503192765638232
10-Oz,3,3.89370298944414,69.040641784668,65.51538969591044,0.05035855866347755
10-Oz,3,3.89644270762801,68.748779296875,65.23842986281656,0.05039399235198893
10-Oz,3,3.89918242581189,68.5134048461914,65.01507375745051,0.05042942604050044
10-Oz,3,3.902219934389,67.6710739135742,64.21575269268614,0.05046871115143107
10-Oz,3,3.90484044328332,66.4332962036133,63.04117657449299,0.05050260306646427
10-Oz,3,3.90763999894261,64.8345565795898,61.52406945059233,0.05053881065299109
10-Oz,3,3.91061790287495,64.1403274536133,60.86528803502469,0.05057732487718269
10-Oz,3,3.91323817893863,63.493408203125,60.25140082740404,0.050611213780939614
10-Oz,3,3.91615647822618,62.7733383178711,59.56809809554596,0.05064895711839193
10-Oz,3,3.91913484781981,62.0541839599609,58.885664143715836,0.05068747736513621
10-Oz,3,3.92181472852826,61.1815872192383,58.057622659192475,0.05072213715563216
10-Oz,3,3.92485223710537,58.653938293457,55.659036839212646,0.050761422266562786
10-Oz,3,3.92771093174815,55.5369110107422,52.701166636372285,0.050798394717276076
10-Oz,3,3.93033167347312,54.6655235290527,51.87427266546913,0.05083228964358569
10-Oz,3,3.93330957740545,53.1171035766602,50.40491586385774,0.050870803867777155
10-Oz,3,3.93616827204823,52.5722618103027,49.887894009442604,0.050907776318490444
10-Oz,3,3.9387890137732,52.319881439209,49.64840031505645,0.05094167124480005
10-Oz,3,3.94182652235031,52.2568778991699,49.588613769462654,0.050980956355730675
10-Oz,3,3.94462561234832,52.2171974182129,49.55095939508231,0.05101715791970494
10-Oz,3,3.94730595871806,52.1668128967285,49.50314753420784,0.051051823732753576
10-Oz,3,3.95034346729517,52.109977722168,49.4492143940528,0.051091108843684195
10-Oz,3,3.95302334800363,51.8105735778809,49.16509798547828,0.05112576863418028
10-Oz,3,3.95576329901814,51.6962966918945,49.056656138399504,0.05116120533396794
10-Oz,3,3.95880080759525,51.6662330627441,49.028127574229934,0.051200490444898564
10-Oz,3,3.96148068830371,51.4623603820801,48.834664741660816,0.051235150235394655
10-Oz,3,3.964280243963,51.2613220214844,48.64389150726167,0.051271357821921465
10-Oz,3,3.96731775254011,51.1125869750977,48.502750951878994,0.05131064293285209
10-Oz,3,3.96999763324857,50.9673652648926,48.36494433985375,0.051345302723348175
10-Oz,3,3.97291593253613,50.913646697998,48.31396867171059,0.051383046060800616
10-Oz,3,3.97595344111323,50.8212089538574,48.226250848216566,0.05142233117173111
10-Oz,3,3.9785741828382,50.7174301147461,48.12777101212565,0.05145622609804072
10-Oz,3,3.98143287748098,50.6771202087402,48.08951935147598,0.05149319854875401
10-Oz,3,3.98435117676854,50.5363311767578,47.95591908275302,0.05153094188620645
10-Oz,3,3.98697191849351,50.355827331543,47.78463186039867,0.05156483681251607
10-Oz,3,3.98989021778107,50.3053207397461,47.73670416218714,0.051602580149968505
10-Oz,3,3.99280851706862,50.1644973754883,47.603071314213125,0.051640323487420814
10-Oz,3,3.99548886343837,50.0925903320313,47.53483588284706,0.05167498930046959
10-Oz,3,3.99852637201548,50.0492095947266,47.49367018918684,0.0517142744114002
10-Oz,3,4.00132546201348,49.9531860351563,47.402549643916444,0.05175047597537435
10-Oz,3,4.00394620373845,49.8933296203613,47.34574952966887,0.05178437090168395
10-Oz,3,4.00698371231556,49.8681106567383,47.321818259814215,0.051823656012614586
10-Oz,3,4.00972319766879,49.7287559509277,47.189579079801725,0.051859086689849676
10-Oz,3,4.01240354403853,49.6086387634277,47.0755951401277,0.051893752502898315
10-Oz,3,4.01544105261564,49.5316581726074,47.00254521943979,0.05193303761382895
10-Oz,3,4.01818053796887,49.4027557373047,46.88022461141376,0.05196846829106406
10-Oz,3,4.02103923261166,49.3327369689941,46.81378103885537,0.052005440741777466
10-Oz,3,4.02407674118876,49.2916412353516,46.77478367534845,0.05204472585270796
10-Oz,3,4.02669748291373,49.1914558410645,46.67971380086743,0.05207862077901758
10-Oz,3,4.02949657291174,49.186939239502,46.67542781939595,0.05211482234299184
10-Oz,3,4.03247447684407,49.1083946228027,46.600893732826755,0.0521533365671833
10-Oz,3,4.03515482321382,48.9765205383301,46.47575320962652,0.05218800238023208
10-Oz,3,4.03807312250137,48.8034591674805,46.31152844491643,0.05222574571768438
10-Oz,3,4.04111063107848,48.5119209289551,46.034876304749154,0.05226503082861501
10-Oz,3,4.04373137280345,48.242317199707,45.77903868608608,0.05229892575492461
10-Oz,3,4.04664967209101,48.0549850463867,45.601271812689504,0.05233666909237706
10-Oz,3,4.04950836673379,47.9153823852539,45.468797338086155,0.052373641543090356
10-Oz,3,4.05212910845876,47.7349014282227,45.297531835232505,0.05240753646939996
10-Oz,3,4.05504740774632,47.6458320617676,45.21301039825813,0.05244527980685241
10-Oz,3,4.0579061023891,47.4786376953125,45.054353065560804,0.05248225225756569
10-Oz,3,4.06058644875884,47.3644180297852,44.94596551723387,0.05251691807061432
10-Oz,3,4.06356435269117,47.286190032959,44.87173188375777,0.0525554322948058
10-Oz,3,4.06636344268918,47.1046981811523,44.699507102956424,0.05259163385878007
10-Oz,3,4.0691033937037,46.9613838195801,44.56351044932293,0.05262707055856786
10-Oz,3,4.0722000412643,46.7529830932617,44.36575077553188,0.052667120533684955
10-Oz,3,4.07493999227881,46.1262130737305,43.77098396836094,0.0527025572334726
10-Oz,3,4.07767947763205,46.0230178833008,43.67305797953783,0.052737987910707856
10-Oz,3,4.08071698620915,45.9062042236328,43.56220888779815,0.05277727302163833
10-Oz,3,4.08345693722367,45.744441986084,43.40870631660037,0.05281270972142614
10-Oz,3,4.08625602722168,45.6676254272461,43.33581205233411,0.05284891128540039
10-Oz,3,4.08923393115401,45.5956535339355,43.26751508238265,0.052887425509591864
10-Oz,3,4.09191427752376,45.4797973632813,43.15757458975572,0.05292209132264063
10-Oz,3,4.09471336752176,45.3995323181152,43.08140792071724,0.052958292886614765
10-Oz,3,4.0976912714541,44.5771942138672,42.30105883981447,0.05299680711080637
10-Oz,3,4.10031201317906,44.0367012023926,41.78816369053243,0.053030702037115844
10-Oz,3,4.10317070782185,44.0342597961426,41.785846943791086,0.05306767448782926
10-Oz,3,4.10614861175418,43.8996696472168,41.65812903984103,0.05310618871202073
10-Oz,3,4.10876935347915,43.7774200439453,41.5421215666851,0.05314008363833033
10-Oz,3,4.1116876527667,43.7155570983887,41.483417376209616,0.05317782697578265
10-Oz,3,4.11454634740949,43.5770301818848,41.351963718139174,0.053214799426496075
10-Oz,3,4.11722669377923,43.5043869018555,41.283029642833895,0.053249465239544706
10-Oz,3,4.12032334133983,43.4851455688477,41.2647707825787,0.053289515214661805
10-Oz,3,4.1231825016439,43.3957023620605,41.17989459375949,0.05332649368792777
10-Oz,3,4.12586238235235,43.3664894104004,41.15217327103267,0.05336115347842373
10-Oz,3,4.12889989092946,43.3677368164063,41.15335698382086,0.05340043858935434
